district,Location,full_Location,lon,lat,candidate,votes,party,Rank
074 Oakville,1320 Cornwall Road,1320 Cornwall Road; Oakville; Ontario; Canada,-79.66387767982414,43.47356634415392,GPO,153,GPO,4.0
074 Oakville,PILGRIM WOOD PUBLIC SCHOOL,PILGRIM WOOD PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.72847925335698,43.434772800000005,Diff % others,0.73125,,
074 Oakville,QUEEN'S AVENUE RETIREMENT RESIDENCE,QUEEN'S AVENUE RETIREMENT RESIDENCE; Oakville; Ontario; Canada,-79.666672,43.447436,Diff % others,0.13333333333333333,,
074 Oakville,RAIN & SENSES - 55 & 65 SPEERS,RAIN & SENSES - 55 & 65 SPEERS; Oakville; Ontario; Canada,-79.6867138,43.4473568,Diff % others,0.5483870967741935,,
074 Oakville,REVERA CHURCHILL PLACE,REVERA CHURCHILL PLACE; Oakville; Ontario; Canada,-79.666672,43.447436,Diff % others,,,
074 Oakville,ROEDEAN CO-OPERATIVE HOMES,ROEDEAN CO-OPERATIVE HOMES; Oakville; Ontario; Canada,-79.666672,43.447436,Diff % others,0.8636363636363636,,
074 Oakville,ROYAL CANADIAN LEGION BRANCH 486,ROYAL CANADIAN LEGION BRANCH 486; Oakville; Ontario; Canada,-79.709398,43.467264,Diff % others,0.4785714285714286,,
074 Oakville,SHERIDAN PUBLIC SCHOOL,SHERIDAN PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.68993425311018,43.48170055,Diff % others,0.23255813953488372,,
074 Oakville,SIR JOHN COLBORNE REC. CENTRE FOR SNR.,SIR JOHN COLBORNE REC. CENTRE FOR SNR.; Oakville; Ontario; Canada,-79.666672,43.447436,Diff % others,0.5555555555555556,,
074 Oakville,SIR RICHARD TOWERS,SIR RICHARD TOWERS; Oakville; Ontario; Canada,-79.696777,43.405214,Diff % others,1.125,,
074 Oakville,SOVEREIGN I,SOVEREIGN I; Oakville; Ontario; Canada,-79.708004,43.400241,Diff % others,1.5,,
074 Oakville,SOVEREIGN II,SOVEREIGN II; Oakville; Ontario; Canada,-79.708004,43.400241,Diff % others,0.38095238095238093,,
074 Oakville,ST. BERNADETTE C.E.S.,ST. BERNADETTE C.E.S.; Oakville; Ontario; Canada,-79.737916,43.429593,Diff % others,0.6370967741935484,,
074 Oakville,ST. CUTHBERT'S ANGLICAN CHURCH,ST. CUTHBERT'S ANGLICAN CHURCH; Oakville; Ontario; Canada,-79.6494862,43.4727825,Diff % others,1.0444444444444445,,
074 Oakville,ST. DOMINIC CATHOLIC ELEMENTARY SCHOOL,ST. DOMINIC CATHOLIC ELEMENTARY SCHOOL; Oakville; Ontario; Canada,-79.71949684972499,43.400545300000005,Diff % others,0.3053097345132743,,
074 Oakville,ST. DOMINIC PARISH,ST. DOMINIC PARISH; Oakville; Ontario; Canada,-79.718803,43.399677,Diff % others,1.0471204188481675,,
074 Oakville,ST. JUDE'S ANGLICAN CHURCH,ST. JUDE'S ANGLICAN CHURCH; Oakville; Ontario; Canada,-79.666672,43.447436,Diff % others,0.22077922077922077,,
074 Oakville,ST. MARGUERITE D'YOUVILLE SCHOOL,ST. MARGUERITE D'YOUVILLE SCHOOL; Oakville; Ontario; Canada,-79.678184,43.434807,Diff % others,2.4864864864864864,,
074 Oakville,ST. MATTHEW C.E.S.,ST. MATTHEW C.E.S.; Oakville; Ontario; Canada,-79.716585,43.440019,Diff % others,0.3464566929133858,,
074 Oakville,ST. NICHOLAS C.E.S.,ST. NICHOLAS C.E.S.; Oakville; Ontario; Canada,-79.666672,43.447436,Diff % others,1.925,,
074 Oakville,ST. VINCENT CATHOLIC ELEMENTARY SCHOOL,ST. VINCENT CATHOLIC ELEMENTARY SCHOOL; Oakville; Ontario; Canada,-79.65615704326345,43.465538,Diff % others,0.8958333333333334,,
074 Oakville,SUNNINGDALE PUBLIC SCHOOL,SUNNINGDALE PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.71220403770484,43.45867605,Diff % others,0.2421875,,
074 Oakville,SUNRISE SENIOR LIVING OAKVILLE,SUNRISE SENIOR LIVING OAKVILLE; Oakville; Ontario; Canada,-79.666672,43.447436,Diff % others,,,
074 Oakville,T.A. BLAKELOCK HIGH SCHOOL,T.A. BLAKELOCK HIGH SCHOOL; Oakville; Ontario; Canada,-79.693725,43.419397,Diff % others,0.6781609195402298,,
074 Oakville,THE KENSINGTON RETIREMENT RESIDENCE,THE KENSINGTON RETIREMENT RESIDENCE; Oakville; Ontario; Canada,-79.666672,43.447436,Diff % others,2.6666666666666665,,
074 Oakville,THE LIGHTHOUSE CONDOS,THE LIGHTHOUSE CONDOS; Oakville; Ontario; Canada,-79.666672,43.447436,Diff % others,0.3783783783783784,,
074 Oakville,THE OAKS HALTON C.C #61,THE OAKS HALTON C.C #61; Oakville; Ontario; Canada,-79.666672,43.447436,Diff % others,0.6585365853658537,,
074 Oakville,THE SHORES CONDOS HSCC 612,THE SHORES CONDOS HSCC 612; Oakville; Ontario; Canada,-79.666672,43.447436,Diff % others,1.3928571428571428,,
074 Oakville,TRAFALGAR LODGE RETIREMENT RESIDENCE,TRAFALGAR LODGE RETIREMENT RESIDENCE; Oakville; Ontario; Canada,-79.666672,43.447436,Diff % others,1.3333333333333333,,
074 Oakville,VISTAMERE RETIREMENT RESIDENCE,VISTAMERE RETIREMENT RESIDENCE; Oakville; Ontario; Canada,-79.666672,43.447436,Diff % others,,,
074 Oakville,W.H. MORDEN PUBLIC SCHOOL,W.H. MORDEN PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.6865214570808,43.4338352,Diff % others,0.9181818181818182,,
074 Oakville,WALTON MEMORIAL UNITED CHURCH,WALTON MEMORIAL UNITED CHURCH; Oakville; Ontario; Canada,-79.71326662050407,43.39344765,Diff % others,0.18421052631578946,,
074 Oakville,WHITE OAKS SECONDARY SCHOOL,WHITE OAKS SECONDARY SCHOOL; Oakville; Ontario; Canada,-79.70220537159366,43.461924100000005,Diff % others,0.1111111111111111,,
074 Oakville,WYNDHAM MANOR,WYNDHAM MANOR; Oakville; Ontario; Canada,-79.67170019236333,43.4526489,Diff % others,0.2857142857142857,,
074 Oakville,Ã.Ã.C. SAINTE-MARIE,Ã.Ã.C. SAINTE-MARIE; Oakville; Ontario; Canada,-79.666672,43.447436,Diff % others,0.19594594594594594,,
074 Oakville,ÃCOLE PINE GROVE PUBLIC SCHOOL,ÃCOLE PINE GROVE PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.666672,43.447436,Diff % others,1.2551020408163265,,
